Time,EEG
5.358,-34.23772049
5.36,-14.86388683
5.362,49.27034378
5.364,8.062526703
5.366,-31.81721115
5.368,65.14493561
5.37,114.3302917
5.372,147.6581573
5.374,119.5477295
5.376,73.09841156
5.378,-22.12737274
5.38,17.94133186
5.382,71.69007874
5.384,98.97783661
5.386,105.3237839
5.388,98.79767609
5.39,41.34522247
5.392,129.855545
5.394,246.9824982
5.396,217.3919983
5.398,159.0363312
5.4,126.5140076
5.402,152.6052399
5.404,131.0473785
5.406,117.9547119
5.408,141.6065826
5.41,65.78121185
5.412,17.647995
5.414,68.62171936
5.416,113.3489914
5.418,169.7740479
5.42,174.5515594
5.422,129.4228058
5.424,118.768219
5.426,109.7056885
5.428,69.26091003
5.43,44.79830551
5.432,110.3706818
5.434,103.4008026
5.436,64.28508759
5.438,53.45119095
5.44,35.00011826
5.442,-39.758461
5.444,-72.2636795
5.446,56.64434433
5.448,129.122757
5.45,140.2511749
5.452,55.85397339
5.454,154.1513214
5.456,191.9326935
5.458,62.70701218
5.46,-64.75492859
5.462,-85.20449066
5.464,-50.19513702
5.466,-97.97693634
5.468,-55.22573853
5.47,-21.48337746
5.472,-43.24759674
5.474,-17.70732498
5.476,-51.92188644
5.478,-106.914566
5.48,-39.40076828
5.482,-92.54265594
5.484,-133.2733459
5.486,-65.16236877
5.488,-3.779390335
5.49,42.60368729
5.492,-52.77580643
5.494,-61.82862473
5.496,-80.40052795
5.498,-143.3681488
5.5,-132.3498535
5.502,-51.78155899
5.504,-78.3120575
5.506,-97.66127777
5.508,-116.1123047
5.51,-165.4267731
5.512,-159.7394714
5.514,-174.613739
5.516,-133.6169586
5.518,-21.27467346
5.52,46.09752655
5.522,46.74174118
5.524,-12.82836342
5.526,-76.80211639
5.528,-72.98513031
5.53,-17.4683075
5.532,-25.32219315
5.534,60.40095139
5.536,62.48720551
5.538,-55.6774292
5.54,-99.82579041
5.542,-113.332756
5.544,-90.49491119
5.546,-20.83754158
5.548,-60.51779938
5.55,-43.36490631
5.552,-35.50824738
5.554,-93.25229645
5.556,-144.7914581
5.558,-69.84096527
5.56,-37.14357758
5.562,-64.55711365
5.564,-119.0492096
5.566,-128.6591949
5.568,-123.2123795
5.57,-156.4891815
5.572,-119.6894684
5.574,-97.52313232
5.576,-120.561409
5.578,-130.102066
5.58,-150.4862213
5.582,-142.7426605
5.584,-121.6660461
5.586,-144.8262177
5.588,-132.8900909
5.59,-118.3199997
5.592,-86.10085297
5.594,-149.6024933
5.596,-218.0446014
5.598,-235.6992035
5.6,-179.1882477
5.602,-140.2076111
5.604,-190.7728577
5.606,-153.2286987
5.608,-105.1094589
5.61,-67.76225281
5.612,-101.6637344
5.614,-132.9469452
5.616,-101.8911819
5.618,-113.9051971
5.62,-41.668293
5.622,-45.31907272
5.624,-82.37731171
5.626,-62.14459229
5.628,-114.7245865
5.63,-61.23049164
5.632,15.33007622
5.634,-59.20212936
5.636,-23.465168
5.638,21.80876732
5.64,-84.33621979
5.642,-42.82731247
5.644,-26.23371506
5.646,-55.5546875
5.648,111.8169174
5.65,6.688967228
5.652,-34.20950699
5.654,55.00619125
5.656,99.36669922
5.658,118.0938721
5.66,183.1456909
5.662,137.2074127
5.664,43.55356598
5.666,-52.33957291
5.668,-38.4642067
5.67,-4.720108986
5.672,-31.72596931
5.674,-67.84436798
5.676,-6.138366699
5.678,48.6451416
5.68,1.546190858
5.682,-10.98513412
5.684,-89.05020142
5.686,-35.47322464
5.688,-91.34149933
5.69,-16.38490105
5.692,142.5821533
5.694,58.26501846
5.696,9.343287468
5.698,58.06227493
5.7,59.02978134
5.702,82.57866669
5.704,113.1496506
5.706,79.35169983
5.708,118.5405273
5.71,123.8954315
5.712,111.7762909
5.714,76.65120697
5.716,92.80445099
5.718,68.067276
5.72,-20.97407913
5.722,-20.58296394
5.724,2.521644831
5.726,-12.35351276
5.728,-38.27720261
5.73,-24.58756065
5.732,-19.35004997
5.734,-78.80014038
5.736,-54.62931442
5.738,-46.21188354
5.74,-86.36692047
5.742,-63.97186661
5.744,-24.75933266
5.746,16.07962227
5.748,-55.73102188
5.75,53.87070084
5.752,17.1472702
5.754,54.59671402
5.756,97.53364563
5.758,110.5907822
5.76,132.1018982
5.762,112.3406601
5.764,76.56356049
5.766,120.4292908
5.768,36.78800964
5.77,103.1309814
5.772,184.669693
5.774,156.8033295
5.776,206.6381683
5.778,249.8731384
5.78,88.06600952
5.782,82.62754822
5.784,85.20943451
5.786,58.30677414
5.788,20.33034134
5.79,21.30565071
5.792,115.961853
5.794,142.2468262
5.796,109.681076
5.798,73.79225922
5.8,69.29631042
5.802,74.15570831
5.804,102.3062057
5.806,59.78422928
5.808,24.95059395
5.81,41.65829849
5.812,31.42268562
5.814,-51.61494827
5.816,-116.4382477
5.818,-81.1047821
5.82,-9.988411903
5.822,-68.11562347
5.824,-97.99355316
5.826,-170.3356628
5.828,-190.901886
5.83,-192.1229858
5.832,-222.3569489
5.834,-234.8565521
5.836,-170.7047729
5.838,-192.7844086
5.84,-201.5750427
5.842,-108.8529205
5.844,-117.8370514
5.846,-102.8943481
5.848,-119.9268646
5.85,-105.2358322
5.852,-94.2959671
5.854,-75.40280151
5.856,-89.99388885
5.858,15.73119259
5.86,23.3651638
5.862,18.9881916
5.864,56.50185013
5.866,64.75121307
5.868,111.3234253
5.87,86.83203125
5.872,-10.5123148
5.874,113.4289627
5.876,101.971344
5.878,28.73495483
5.88,80.0187149
5.882,117.3626175
5.884,100.0249405
5.886,45.53721619
5.888,75.0482254
5.89,48.9224205
5.892,2.608191729
5.894,-0.315644503
5.896,-23.15600204
5.898,29.09416771
5.9,60.4587326
5.902,100.6455917
5.904,74.77209473
5.906,73.74620056
5.908,53.52430344
5.91,99.43841553
5.912,106.7722778
5.914,113.6429901
5.916,108.397171
5.918,66.68273163
5.92,75.25077057
5.922,99.06738281
5.924,104.9213638
5.926,55.15513229
5.928,21.62940788
5.93,-49.69748306
5.932,-111.4573364
5.934,-79.92311096
5.936,-77.41427612
5.938,-79.6317749
5.94,-92.95175934
5.942,0.569894671
5.944,-50.78159714
5.946,-136.5285187
5.948,-142.4603882
5.95,-122.0676498
5.952,-109.8543549
5.954,-77.57865906
5.956,-67.96800232
5.958,-99.8605957
5.96,-116.1715012
5.962,-140.3083649
5.964,-122.6493912
5.966,-116.8274155
5.968,-145.0209961
5.97,-144.1249084
5.972,-162.1730652
5.974,-165.5866699
5.976,-71.9954834
5.978,-100.6380692
5.98,-73.56526184
5.982,-19.41310883
5.984,-63.6516571
5.986,-71.0188446
5.988,-56.02818298
5.99,-64.07371521
5.992,-87.87456512
5.994,-63.87461472
5.996,-103.4979858
5.998,-171.9073029
6,-186.9905701
6.002,-213.8742676
6.004,-191.0642395
6.006,-158.1247406
6.008,-77.4324646
6.01,-51.50550079
6.012,-28.48418617
6.014,-12.17693996
6.016,15.82558918
6.018,-38.54193115
6.02,-82.59011841
6.022,-143.6387482
6.024,-99.4990387
6.026,23.73779106
6.028,23.24613571
6.03,-2.376699209
6.032,56.12060165
6.034,15.13490486
6.036,-10.54688454
6.038,11.26464462
6.04,-32.40863419
6.042,-34.20827484
6.044,-21.04472351
6.046,10.27187634
6.048,59.5541687
6.05,28.31813622
6.052,37.39592743
6.054,75.9557724
6.056,94.12430573
6.058,46.2594986
6.06,65.18605804
6.062,54.01820374
6.064,135.368515
6.066,195.6496124
6.068,158.1177979
6.07,72.01940155
6.072,0.129517734
6.074,6.543090343
6.076,60.56216812
6.078,28.02701759
6.08,-9.719959259
6.082,-54.49588776
6.084,-26.23625755
6.086,-38.90929794
6.088,-153.4807281
6.09,-208.2162933
6.092,-154.3129883
6.094,-93.24179077
6.096,22.22252274
6.098,-18.49261093
6.1,-86.46676636
6.102,-38.54912567
6.104,-57.37013626
6.106,-71.58765411
6.108,-56.3802681
6.11,-107.5767136
6.112,-97.24986267
6.114,-15.57707882
6.116,-67.39446259
6.118,-120.9343872
6.12,-74.2199173
6.122,35.14179611
6.124,-1.457085967
6.126,47.22643661
6.128,90.69219971
6.13,19.77053642
6.132,-53.43138504
6.134,-171.7096863
6.136,-107.7124939
6.138,-70.16907501
6.14,-25.72868347
6.142,-57.69297409
6.144,-103.0066605
6.146,-232.9795227
6.148,-233.6985626
6.15,-99.77381134
6.152,-114.2885361
6.154,-72.33702087
6.156,-41.14625549
6.158,-70.80956268
6.16,-51.45565796
6.162,-84.06598663
6.164,-118.8865662
6.166,12.17576504
6.168,66.0220108
6.17,73.05740356
6.172,107.3939285
6.174,198.7766418
6.176,126.9668579
6.178,114.4122314
6.18,139.5973206
6.182,140.6465302
6.184,194.6818542
6.186,229.9837036
6.188,153.9327087
6.19,147.901001
6.192,130.307373
6.194,184.3504944
6.196,130.7555847
6.198,123.5330963
6.2,145.0624084
6.202,63.68244171
6.204,97.4239502
6.206,115.8575745
6.208,22.1485424
6.21,51.90034866
6.212,57.91077805
6.214,14.15809345
6.216,-21.22609138
6.218,40.20171738
6.22,32.57916641
6.222,25.31384277
6.224,73.99476624
6.226,94.25722504
6.228,72.8862915
6.23,87.39533234
6.232,74.62499237
6.234,78.3596344
6.236,-45.40835953
6.238,-19.32511711
6.24,106.914917
6.242,138.5778809
6.244,111.2408905
6.246,-8.993795395
6.248,22.8215065
6.25,92.40238953
6.252,2.455071449
6.254,-18.95597458
6.256,-73.78340149
6.258,-23.88733864
6.26,32.56644058
6.262,21.64387131
6.264,55.25585556
6.266,-23.56891441
6.268,-73.07213593
6.27,-84.90968323
6.272,-98.6062088
6.274,-122.6329956
6.276,-143.3201447
6.278,-184.950943
6.28,-90.07611847
6.282,2.880021572
6.284,-14.90685558
6.286,-79.88949585
6.288,-86.20081329
6.29,24.4058094
6.292,32.89664841
6.294,-24.23412704
6.296,98.10991669
6.298,68.82035065
6.3,230.3136292
6.302,238.3498077
6.304,82.17001343
6.306,82.93651581
6.308,187.5245514
6.31,93.02750397
6.312,34.27672577
6.314,2.582197905
6.316,-65.47163391
6.318,-33.19175339
6.32,124.8570251
6.322,173.5148315
6.324,107.4606781
6.326,88.07250214
6.328,48.54372787
6.33,16.93923378
6.332,131.2865601
6.334,33.72714996
6.336,2.570317984
6.338,-58.08018875
6.34,-16.05417633
6.342,-28.54871178
6.344,-22.18430901
6.346,66.38768005
6.348,35.32323837
6.35,-2.000980139
6.352,15.34044456
6.354,91.38011932
6.356,106.2545776
6.358,83.08271027
6.36,5.51443243
6.362,47.38594437
6.364,-16.28399277
6.366,75.52423096
6.368,80.37657928
6.37,154.6891327
6.372,137.0337982
6.374,45.23036194
6.376,-2.573551655
6.378,-19.63204193
6.38,77.67311859
6.382,77.27713013
6.384,31.45811462
6.386,-63.65324783
6.388,45.17332077
6.39,70.91275024
6.392,56.33943939
6.394,72.34694672
6.396,32.29314804
6.398,73.67739868
6.4,138.7313995
6.402,171.5498047
6.404,129.276474
6.406,68.95462036
6.408,-56.31959534
6.41,-5.644793987
6.412,-90.64244843
6.414,-35.88861465
6.416,41.87534332
6.418,-90.3469696
6.42,-64.33501434
6.422,-69.89071655
6.424,-37.09862518
6.426,53.07464981
6.428,78.51807404
6.43,43.59786606
6.432,12.00048351
6.434,18.83475876
6.436,17.67174149
6.438,-41.84575653
6.44,-70.79840851
6.442,23.69806099
6.444,9.373180389
6.446,-20.71245766
6.448,77.8332901
6.45,62.77637482
6.452,91.44823456
6.454,102.0025711
6.456,104.8309555
6.458,62.34970474
6.46,70.00383759
6.462,148.9024048
6.464,111.4403229
6.466,18.09525681
6.468,23.60135841
6.47,31.19423103
6.472,150.6966705
6.474,142.1881104
6.476,136.6271667
6.478,103.1898193
6.48,95.17419434
6.482,10.09150028
6.484,149.7167053
6.486,190.0741425
6.488,197.577652
6.49,98.40703583
6.492,61.19446182
6.494,-74.49429321
6.496,-10.73553848
6.498,90.28504944
6.5,81.08876038
6.502,63.84680176
6.504,76.47460175
6.506,99.53338623
6.508,127.8655853
6.51,128.7623138
6.512,88.14539337
6.514,2.017075062
6.516,-80.29981995
6.518,-123.9598923
6.52,-89.80045319
6.522,19.92281532
6.524,42.09179688
6.526,50.20009613
6.528,80.65480042
6.53,37.52098846
6.532,67.89439392
6.534,75.51377869
6.536,13.56820583
6.538,17.8560257
6.54,11.29666042
6.542,-55.29138184
6.544,-34.88504028
6.546,-21.66957664
6.548,-30.02911377
6.55,-10.56973076
6.552,-103.0494385
6.554,-176.264679
6.556,-189.7843475
6.558,-175.3278351
6.56,-82.72387695
6.562,-11.54538536
6.564,76.8605423
6.566,-40.8578186
6.568,-1.454349041
6.57,-66.96835327
6.572,-120.794632
6.574,48.8638382
6.576,186.863266
6.578,177.8697968
6.58,211.897522
6.582,203.556488
6.584,125.3452606
6.586,75.62290955
6.588,201.0658722
6.59,164.9602051
6.592,212.3783875
6.594,153.4059448
6.596,166.3933411
6.598,252.3010406
6.6,167.4881439
6.602,168.3002777
6.604,124.4837112
6.606,1.408788204
6.608,46.56047058
6.61,87.97080994
6.612,15.37695217
6.614,31.60890961
6.616,32.97299576
6.618,-41.80169296
6.62,-33.3191185
6.622,26.24372864
6.624,40.89807892
6.626,79.90609741
6.628,99.12969208
6.63,0.726822972
6.632,61.59972
6.634,81.95046997
6.636,102.9015503
6.638,60.78909302
6.64,15.61937809
6.642,-34.14282608
6.644,-23.42058945
6.646,-70.61527252
6.648,-5.705142021
6.65,24.9156456
6.652,78.08670807
6.654,26.01869011
6.656,21.01965141
6.658,-1.635168552
6.66,-78.94892883
6.662,-120.9670486
6.664,-104.0994644
6.666,-178.9069061
6.668,-230.2440033
6.67,-210.8950195
6.672,-143.6115112
6.674,-113.296669
6.676,-227.2684021
6.678,-260.6136475
6.68,-294.4620361
6.682,-185.9925537
6.684,-230.8173981
6.686,-193.6046753
6.688,-145.0348206
6.69,-106.5703125
6.692,-55.38438034
6.694,-30.22437096
6.696,-59.98817444
6.698,-75.87210083
6.7,-91.8937912
6.702,-77.88839722
6.704,5.855840206
6.706,-4.941643715
6.708,13.44117737
6.71,40.30454254
6.712,58.65710068
6.714,81.50151062
6.716,46.91585541
6.718,129.5117188
6.72,163.5171509
6.722,143.4506531
6.724,53.03114319
6.726,-0.578238606
6.728,5.621528149
6.73,-9.038986206
6.732,26.68568039
6.734,-9.202197075
6.736,-42.0206604
6.738,-2.881957769
6.74,-25.50526619
6.742,64.65779114
6.744,65.22639465
6.746,118.6881027
6.748,3.669195175
6.75,-29.06453323
6.752,-89.93872833
6.754,-72.59063721
6.756,-41.54658127
6.758,20.79484749
6.76,23.20965958
6.762,-33.26596832
6.764,-122.4985046
6.766,-89.22733307
6.768,1.20844698
6.77,-36.08070374
6.772,-122.4348221
6.774,-165.9779053
6.776,-170.5547638
6.778,-138.2562103
6.78,-108.3411865
6.782,-85.24203491
6.784,-186.2694244
6.786,-151.6932983
6.788,-210.9015808
6.79,-185.8874054
6.792,-103.4857025
6.794,-156.8673401
6.796,-140.5576324
6.798,-65.96741486
6.8,-163.8942719
6.802,-126.9480972
6.804,-222.6258392
6.806,-75.59250641
6.808,-175.5271149
6.81,-11.10822678
6.812,69.43725586
6.814,-34.19720078
6.816,-13.85086632
6.818,-17.67366028
6.82,-91.09554291
6.822,-88.58507538
6.824,5.773821354
6.826,116.0559692
6.828,142.8480377
6.83,116.5950699
6.832,108.1974106
6.834,21.67908669
6.836,14.19087505
6.838,35.53222656
6.84,47.49781418
6.842,101.1161728
6.844,61.50118637
6.846,-43.77982712
6.848,72.64888
6.85,68.15562439
6.852,22.45774078
6.854,51.91058731
6.856,33.60458755
6.858,61.89645004
6.86,93.01168823
6.862,54.92259979
6.864,18.13290405
6.866,-70.15641022
6.868,-105.9196091
6.87,-98.09748077
6.872,-96.48912048
6.874,-62.21401596
6.876,13.69440746
6.878,42.00007248
6.88,57.24039841
6.882,32.13424683
6.884,-73.68772125
6.886,-79.61164093
6.888,-65.481987
6.89,-25.51197433
6.892,-47.20877838
6.894,-191.3975067
6.896,-122.1158218
6.898,40.57181549
6.9,16.37978363
6.902,18.9955101
6.904,6.677109718
6.906,6.864550591
6.908,-3.584340334
6.91,-79.1325531
6.912,-177.9875488
6.914,-205.4813385
6.916,-150.6560516
6.918,-135.4767609
6.92,-117.7299728
6.922,-95.6803894
6.924,-92.63294983
6.926,-29.00201797
6.928,-39.34809875
6.93,-46.85982132
6.932,-73.67740631
6.934,-71.01498413
6.936,-143.1533661
6.938,-144.754715
6.94,-188.0158234
6.942,-193.3999176
6.944,-158.6558533
6.946,-227.0192261
6.948,-200.5874023
6.95,-152.524826
6.952,-96.29608154
6.954,-140.3954468
6.956,-169.8137665
6.958,-161.097702
6.96,-169.5889282
6.962,-214.8952637
6.964,-173.6837616
6.966,-81.95539856
6.968,-46.16062546
6.97,-56.07009506
6.972,-91.09146881
6.974,-116.9229431
6.976,-107.2084045
6.978,-73.24514771
6.98,-93.18366241
6.982,-0.490777642
6.984,58.61743164
6.986,51.43009567
6.988,46.57716751
6.99,20.8876915
6.992,48.69384384
6.994,18.3530426
6.996,26.52885056
6.998,46.77833557
7,142.0383301
7.002,32.67326355
7.004,-31.57078552
7.006,-92.68077087
7.008,-156.6292877
7.01,-173.1098633
7.012,-154.3337402
7.014,-127.688118
7.016,-144.5529022
7.018,-95.6729126
7.02,-81.06599426
7.022,-49.38288498
7.024,-74.69436646
7.026,-80.41165161
7.028,-84.13611603
7.03,-72.90155029
7.032,-35.50413132
7.034,12.94861794
7.036,11.18900204
7.038,-64.8432312
7.04,-90.01078796
7.042,-52.05807495
7.044,-54.61972809
7.046,-50.64889908
7.048,-95.33855438
7.05,-93.93032837
7.052,-143.2685699
7.054,-63.83305359
7.056,-55.11033249
7.058,-58.30783463
7.06,-93.29124451
7.062,-132.8084412
7.064,-166.4693604
7.066,-182.5213165
7.068,-186.6670837
7.07,-207.9355927
7.072,-159.9584808
7.074,-155.5632629
7.076,-100.7042999
7.078,32.37378693
7.08,3.701983213
7.082,26.6920929
7.084,-51.42769241
7.086,-124.7633362
7.088,-140.4963837
7.09,-88.19818878
7.092,-72.95085144
7.094,-89.28665161
7.096,-90.19647217
7.098,-31.93773842
7.1,-25.77432823
7.102,-30.95172691
7.104,0.149066627
7.106,-10.97614574
7.108,-28.1785965
7.11,-24.38527298
7.112,-18.86873817
7.114,-111.1501617
7.116,-94.4240036
7.118,-68.18399811
7.12,-79.2775116
7.122,-52.3335228
7.124,-78.95146179
7.126,1.625918388
7.128,-16.786129
7.13,-78.76486206
7.132,-127.3575287
7.134,-175.928833
7.136,-188.1134033
7.138,-162.3504791
7.14,-84.57585144
7.142,-106.5159988
7.144,-90.85202789
7.146,-88.97355652
7.148,-124.7157516
7.15,-121.57724
7.152,-132.302597
7.154,-195.2426147
7.156,-188.9779358
7.158,-207.5518341
7.16,-121.9394989
7.162,-169.8179321
7.164,-171.5157928
7.166,-168.464325
7.168,-133.4201508
7.17,-141.2944794
7.172,-82.82951355
7.174,-114.1281891
7.176,-137.5580597
7.178,-90.53117371
7.18,-23.96283913
7.182,-44.51674271
7.184,-68.24475098
7.186,-100.3811951
7.188,-134.6378937
7.19,-156.7029724
7.192,-159.6690216
7.194,-218.8352814
7.196,-81.7984848
7.198,-20.74811363
7.2,-82.28376007
7.202,-131.2763977
7.204,-151.818573
7.206,-191.3476563
7.208,-156.5785522
7.21,-199.2107086
7.212,-186.6638947
7.214,-130.1703796
7.216,-67.6576767
7.218,-72.94348907
7.22,-36.29228973
7.222,-120.0123672
7.224,-72.88183594
7.226,41.5408783
7.228,34.53453827
7.23,-77.99729919
7.232,-62.3001442
7.234,24.09208488
7.236,33.31700516
7.238,20.94660187
7.24,-5.082282066
7.242,-45.0184021
7.244,-52.58896255
7.246,-15.39470673
7.248,-48.04663849
7.25,-23.05776596
7.252,-38.67717361
7.254,-60.63948059
7.256,-95.38476563
7.258,-54.19856262
7.26,-68.50914001
7.262,-24.60730553
7.264,5.669136047
7.266,-43.74998856
7.268,-40.43865204
7.27,-85.89250946
7.272,-63.42116165
7.274,-26.86210632
7.276,-50.87074661
7.278,-5.197885036
7.28,23.53084373
7.282,-0.187772915
7.284,-64.54575348
7.286,-107.9671555
7.288,-229.8772583
7.29,-291.2313843
7.292,-210.2573395
7.294,-120.524147
7.296,-111.9864655
7.298,-96.69748688
7.3,-106.97229
7.302,-137.3169098
7.304,-160.6037445
7.306,-78.54935455
7.308,-81.51386261
7.31,-34.16226578
7.312,-72.74545288
7.314,-146.3079224
7.316,-118.3171921
7.318,-77.24064636
7.32,-32.37911606
7.322,9.08322525
7.324,41.9913826
7.326,67.05426788
7.328,122.8368378
7.33,117.5582428
7.332,48.70559311
7.334,82.97550964
7.336,73.86574554
7.338,139.4650574
7.34,98.61426544
7.342,101.7540054
7.344,90.47200012
7.346,91.52248383
7.348,189.9537201
7.35,228.1679077
7.352,236.9597473
7.354,40.67124176
7.356,3.856642723
7.358,-8.98182106
7.36,-12.14877605
7.362,19.16776848
7.364,87.08144379
7.366,131.8989868
7.368,34.88057327
7.37,43.19192886
7.372,32.07106781
7.374,68.54663086
7.376,0.61083591
7.378,12.57398319
7.38,37.37708282
7.382,48.53476334
7.384,106.8524933
7.386,152.7644196
7.388,134.4960175
7.39,86.59103394
7.392,134.0273438
7.394,136.2281952
7.396,181.6077271
7.398,159.1944275
7.4,37.7154007
7.402,-34.41635513
7.404,-83.70353699
7.406,50.18919373
7.408,77.82194519
7.41,48.80992508
7.412,-53.52462387
7.414,-117.0887451
7.416,-83.09875488
7.418,-69.96743011
7.42,-97.14463806
7.422,-154.4726257
7.424,-80.56351471
7.426,-82.82787323
7.428,-49.13843155
7.43,-62.51286697
7.432,-22.42252159
7.434,114.6154938
7.436,178.9366302
7.438,154.8428955
7.44,117.80616
7.442,120.2407837
7.444,85.61087036
7.446,142.9682617
7.448,227.470459
7.45,200.385025
7.452,158.2975159
7.454,112.7274017
7.456,124.7643204
7.458,153.4397583
7.46,224.3023834
7.462,264.7922974
7.464,296.6733398
7.466,282.4680481
7.468,206.554657
7.47,97.47447968
7.472,95.16397858
7.474,147.5890045
7.476,235.2743073
7.478,244.2198486
7.48,139.5866089
7.482,80.5927124
7.484,72.14456177
7.486,89.34026337
7.488,108.2653503
7.49,180.9571075
7.492,158.0880585
7.494,69.50938416
7.496,44.72084045
7.498,-70.45085144
7.5,-29.06808853
7.502,88.53234863
7.504,103.6583786
7.506,50.98336792
7.508,72.01352692
7.51,40.61697388
7.512,79.48783875
7.514,57.85450745
7.516,18.92117882
7.518,-47.19183731
7.52,-111.4430542
7.522,-143.3279114
7.524,-114.3899994
7.526,-144.5404358
7.528,-114.2522583
7.53,-244.7193451
7.532,-203.2331085
7.534,-161.9777069
7.536,-154.0856934
7.538,-4.02594471
7.54,-42.06573486
7.542,37.95178223
7.544,-19.39583206
7.546,87.07733917
7.548,131.3987122
7.55,81.7927475
7.552,114.0179825
7.554,248.5155487
7.556,249.8545227
7.558,174.7683411
7.56,230.2790527
7.562,222.5778198
7.564,169.3050232
7.566,116.0780029
7.568,155.9589386
7.57,148.8314667
7.572,222.9711761
7.574,235.3973236
7.576,146.6897888
7.578,109.9205399
7.58,120.8093262
7.582,115.8873138
7.584,38.73025894
7.586,13.89768982
7.588,-26.85144615
7.59,-82.6810379
7.592,-57.16566086
7.594,-34.88665009
7.596,55.50812149
7.598,136.4059296
7.6,101.2031479
7.602,18.29768372
7.604,-30.86973572
7.606,-82.77959442
7.608,-70.034729
7.61,-53.91604233
7.612,-32.77128983
7.614,-20.24533272
7.616,-3.750681639
7.618,2.735947371
7.62,-138.6258698
7.622,-151.1234436
7.624,-48.91108704
7.626,18.95970917
7.628,11.29692078
7.63,-81.07090759
7.632,-144.7593842
7.634,-150.6959686
7.636,-118.066246
7.638,-71.77326202
7.64,-87.52770233
7.642,-74.05905151
7.644,-74.12354279
7.646,-116.9511032
7.648,-140.0936127
7.65,-86.69252777
7.652,-3.162737608
7.654,-53.20440292
7.656,-103.2216339
7.658,-166.5253601
7.66,-141.2385406
7.662,-130.3208771
7.664,-105.2128143
7.666,-48.4140892
7.668,-32.13777924
7.67,-50.65906906
7.672,-111.2655716
7.674,-121.4360428
7.676,-123.8358459
7.678,-105.7130737
7.68,-91.19629669
7.682,-64.17140198
7.684,-73.37016296
7.686,-76.23045349
7.688,-64.08332825
7.69,-7.152028084
7.692,131.7623138
7.694,133.6410675
7.696,79.52069855
7.698,47.09103775
7.7,76.37348938
7.702,103.0993118
7.704,95.6284256
7.706,67.02651215
7.708,27.63012505
7.71,51.81291199
7.712,60.17622757
7.714,18.65965462
7.716,-26.70593071
7.718,-9.665644646
7.72,-12.38215256
7.722,-44.11106873
7.724,-78.52008057
7.726,-18.90463448
7.728,7.380175591
7.73,27.79169464
7.732,-14.4342289
7.734,8.451319695
7.736,2.261100292
7.738,67.8841629
7.74,86.0597229
7.742,61.92602158
7.744,7.71363163
7.746,15.95850563
7.748,11.43847942
7.75,-80.44238281
7.752,-119.7230072
7.754,-142.4387054
7.756,-201.5652924
7.758,-182.3688507
7.76,-146.4506531
7.762,-116.4680862
7.764,-185.9680328
7.766,-106.8885803
7.768,-24.50224876
7.77,-70.45807648
7.772,-131.4705811
7.774,-108.3507156
7.776,-102.5847702
7.778,-26.22835732
7.78,38.91098404
7.782,95.34998322
7.784,91.45723724
7.786,34.71163559
7.788,68.58361053
7.79,27.78190041
7.792,11.88295746
7.794,10.70775223
7.796,-47.03456879
7.798,-27.64702225
7.8,43.17050552
7.802,47.21374893
7.804,45.54044342
7.806,99.67164612
7.808,146.7510071
7.81,161.0816193
7.812,167.2353973
7.814,114.7125168
7.816,105.8993301
7.818,73.63655853
7.82,60.69788742
7.822,114.7915955
7.824,166.1520996
7.826,187.2397461
7.828,172.1079865
7.83,22.10716248
7.832,58.13002777
7.834,62.11657333
7.836,28.36361885
7.838,47.46233368
7.84,88.07596588
7.842,68.21265411
7.844,185.5815735
7.846,164.0595703
7.848,235.1181793
7.85,200.2189941
7.852,139.4268494
7.854,109.4245834
7.856,59.05608749
7.858,84.09664154
7.86,100.4331589
7.862,55.88098526
7.864,20.47899246
7.866,25.64717484
7.868,50.23889923
7.87,50.71524429
7.872,62.5260582
7.874,54.88401794
7.876,80.73513031
7.878,82.81071472
7.88,135.0638428
7.882,164.6213074
7.884,112.3764572
7.886,56.37740707
7.888,-29.38570786
7.89,-77.25808716
7.892,-34.2023468
7.894,-97.50444794
7.896,-42.41938019
7.898,56.08874512
7.9,-47.62860489
7.902,1.177279472
7.904,27.1250267
7.906,53.14896011
7.908,63.21451569
7.91,92.17897797
7.912,96.48733521
7.914,107.0363922
7.916,63.8916626
7.918,42.8536377
7.92,87.94267273
7.922,128.9830475
7.924,21.47079086
7.926,58.89135742
7.928,140.2628326
7.93,184.7840271
7.932,105.5796356
7.934,59.07813644
7.936,27.86201286
7.938,92.94443512
7.94,152.0141449
7.942,126.6152802
7.944,120.7242889
7.946,116.9931564
7.948,67.70281982
7.95,13.94417
7.952,101.0920029
7.954,-0.997236133
7.956,-66.27290344
7.958,-23.0426693
7.96,80.62258911
7.962,141.086792
7.964,84.09275818
7.966,63.44798279
7.968,34.16226578
7.97,-28.20448303
7.972,-23.87976646
7.974,-4.118483067
7.976,23.88067436
7.978,36.45926666
7.98,63.17304611
7.982,9.451735497
7.984,-33.34243774
7.986,-42.6869278
7.988,-97.86013794
7.99,-48.52357101
7.992,-43.59111023
7.994,-60.27330399
7.996,-99.45439911
7.998,-92.80631256
8,-123.8200836
8.002,-129.6958923
8.004,-132.2660217
8.006,-159.2394714
8.008,-223.0872955
8.01,-154.4284668
8.012,-92.19002533
8.014,-104.9238739
8.016,-140.3549652
8.018,-60.56119537
8.02,-82.8707428
8.022,-84.65190125
8.024,26.57480431
8.026,19.48766518
8.028,22.29422188
